author_id;author_name;coauthors;publication_title;abstract;venue
1e98b182071e7b955aa8ee65;Bin Zhu;Jun Shao,Min Feng,Bin Zhu,Zhenfu Cao;An Efficient Certified Email Protocol;;ISC
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Hsinchun Chen;Visualizing the archive of a computer mediated communication process;;JCDL
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Gondy Leroy,Hsinchun Chen,Yongchi Chen;MedTextus: an intelligent web-based medical meta-search system;;JCDL
535c3b9f4feac65278972e82;Bin Zhu;Iosif-Viorel Onut,Bin Zhu,Ali A. Ghorbani;A novel visualization technique for network anomaly detection;;PST
5a653a9791f9677b18ff073a;Bin Zhu;Yunlei Zhao,Shirley H. C. Cheung,Binyu Zang,Bin Zhu;A Note on the Cramer-Damgard Identification Scheme;;WINE
6fdcec72ddc82a249e2044b6;Bin Zhu;Bin Zhu,Defeng Huang,Sven Nordholm;Enhanced Verification-Based Decoding for Packet-Based LDPC Codes over Wireless Channels;;GLOBECOM
516637027b4830992350c46a;Bin Zhu;Bin Zhu,Yongsheng Chai;Automatic Numeric Control Programming System for Locators;;RAM
67e3d072743d2f66978865f5;Bin Zhu;Hui Liu,Bin Zhu;Refactoring Formal Specifications in Object-Z;;CSSE (2)
1e98b182071e7b955aa8ee65;Bin Zhu;Thian-Huat Ong,Hsinchun Chen,Wai-Ki Sung,Bin Zhu;Newsmap: a knowledge map for online news;;Decision Support Systems
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Hsinchun Chen;Using 3D interfaces to facilitate the spatial knowledge retrieval: a geo-referenced knowledge repository system;;Decision Support Systems
1e98b182071e7b955aa8ee65;Bin Zhu;Hsinchun Chen,Ann M. Lally,Bin Zhu,Michael Chau;elpfulMed: Intelligent searching for medical information over the internet;;JASIST
1e98b182071e7b955aa8ee65;Bin Zhu;Marshall Ramsey,Hsinchun Chen,Bin Zhu,Bruce R. Schatz;A Collection of Visual Thesauri for Browsing Large Collections of Geographic Images;;JASIS
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Hsinchun Chen;Validating a geographical image retrieval system;;JASIS
c434df442399ea9ad3d383e1;Bin Zhu;Bin Zhu,Xinya Wu,Wenjun Zhuang,Wai-Kai Chen;A new one-and-half layer channel routing algorithm based on assigning resources for CMOS gate array;;IEEE Trans. on CAD of Integrated Circuits and Systems
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Marshall Ramsey,Hsinchun Chen;Creating a large-scale content-based airphoto image digital library;;IEEE Transactions on Image Processing
1edbcb86b0d549211520ab9b;Bin Zhu;Bin Zhu,En-Hui Yang,Ahmed H. Tewfik;Arithmetic coding with dual symbol sets and its performance analysis;;IEEE Transactions on Image Processing
c68fa1491881addfa9feb841;Bin Zhu;Bin Zhu,Huaikou Miao,Bo Song;User-interface Design of Web Application Using Object-Z;;ACIS-ICIS
f596bf9c2ad1738178813014;Bin Zhu;Bin Zhu,Yantao Wang;A management strategy for distributed data in collaborative design;;CSCWD
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Hsinchun Chen;Communication-Garden System: Visualizing a computer-mediated communication process;;Decision Support Systems
535c3b9f4feac65278972e82;Bin Zhu;Bin Zhu,Ali A. Ghorbani;Alert Correlation for Extracting Attack Strategies;;Proceedings of the 38th conference on Winter simulation
9b040f7084a48d063cd4fec7;Bin Zhu;Bin Zhu,JieXin Zhang;Study on Multidisciplinary Collaborative Design Based on Regression Analysis.;;null
6fdcec72ddc82a249e2044b6;Bin Zhu;Bin Zhu,Defeng Huang,Sven Nordholm;Performance Analysis of Verification-Based Decoding for Packet-Based LDPC Codes over Binary Symmetric Channel.;;null
f596bf9c2ad1738178813014;Bin Zhu;Yantao Wang,Hua Ying,Bin Zhu;Research on Network-Based Collaborative Commodity Development;;Computer Supported Cooperative Work in Design IV: 11th International Conference, CSCWD 2007, Melbourne, Australia, April 26-28, 2007. Revised Selected Papers
1edbcb86b0d549211520ab9b;Bin Zhu;Mitchell D. Swanson,Bin Zhu,Ahmed H. Tewfik;Current State olf the Art, Challenges and Future Directions for Audio Watermarking;;Proceedings of the IEEE International Conference on Multimedia Computing and Systems - Volume 2
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Marshall Ramsey,Tobun D. Ng,Hsinchun Chen,Bruce Schatz;Creating a Large-Scale Digital Library for Georeferenced Information;;null
1e98b182071e7b955aa8ee65;Bin Zhu;Bin Zhu,Marshall Ramsey,Hsinchun Chen,Rosie V, Hauck,Tobun D. Ng,Bruce Schatz;Create a large-scale digital library for geo-referenced information;;Proceedings of the fourth ACM conference on Digital libraries
c68fa1491881addfa9feb841;Bin Zhu;Bin Zhu,Huaikou Miao,Hongwei Zeng,Shengbo Chen;Generating Test Case from Functional Requirement of Web Applications;;Proceedings of the 2009 Second International Symposium on Electronic Commerce and Security - Volume 02
d066670ae17181ccd52eeb13;Bin Zhu;Bin Zhu,Weixu Chen,Yuejun Lei;Research and Design of Multifunctional Intelligent Melted Iron Analyzer;;Proceedings of the 2008 International Conference on Intelligent Computation Technology and Automation - Volume 02
2258f413bd3473ff52c01077;Bob Johnson;Andy J. Wellings,Bob Johnson,Bo Sanden,Jorg Kienzle,Thomas Wolf,Stephen Michell;Object-Oriented Programming and Protected Objects in Ada 95;;Ada-Europe
fc2714dda374129a12d4e26e;Bob Johnson;Bob Johnson;UNIX Metrics: Is The Data In Open Systems The Same From Platform To Platform?;;Int. CMG Conference
fc2714dda374129a12d4e26e;Bob Johnson;Bob Johnson;Triad Of Computing In The 21st Century Or, Back To The Future Again;;Int. CMG Conference
f60e9c8e4327514ccb2de3fc;Bob Johnson;Bob Johnson;User-centeredness, situatedness, and designing the media of computer documentation;;SIGDOC
06d987778aa5e397d1743f9f;Bob Johnson;Bob Johnson;Introduction to commentaries on 'Spurious Coin: A History of Science, Management, and Technical Writing' by Bernadette Longo;;ACM Journal of Computer Documentation
2db5c9a31eab99666b18a05e;Bob Johnson;Brian Lawrence,Bob Johnson;Manager: The Project Scoping Gamble;;IEEE Software
2258f413bd3473ff52c01077;Bob Johnson;Andy J. Wellings,Bob Johnson,Bo Sanden,Jorg Kienzle,Thomas Wolf,Stephen Michell;Integrating object-oriented programming and protected objects in Ada 95;;ACM Trans. Program. Lang. Syst.
a4ae9f34048194692825f76c;Bob Johnson;Hung Quoc Nguyen,Bob Johnson,Robert Johnson,Michael Hackett;Testing Applications on the Web: Test Planning for Mobile and Internet-Based Systems, 2 edition;;null
f60e9c8e4327514ccb2de3fc;Bob Johnson;Bob Johnson;The Wired Neighborhood: An Extended Multimedia Conversation;;ACM SIGDOC Asterisk Journal of Computer Documentation
f60e9c8e4327514ccb2de3fc;Bob Johnson;Bob Johnson;Introduction to the book commentaries;;ACM SIGDOC Asterisk Journal of Computer Documentation
386fc0122592b8e5a9791291;Bob Johnson;Bob Johnson;The cult of ISDN;;PC/Computing
c74edd7fcaae0b2d4e1ba6c1;J. Guo;Walid G. Aref,Ann Christine Catlin,Ahmed K. Elmagarmid,Jianping Fan,J. Guo,Moustafa A. Hammad,Ihab F. Ilyas,Mirette S. Marzouk,Sunil Prabhakar,Abdelmounaam Rezgui,S. Teoh,Evimaria Terzi,Yi-Cheng Tu,Athena Vakali,Xingquan Zhu;A Distributed Database Server for Continuous Media;;ICDE
65ed75e96a90b63890c5f1f0;J. Guo;J. Guo,Q. Chen,W. Hu,S. Xu;Nonlinear Generalized Predictive Control Based on Inverse System Using Wavelet Networks;;WAA
09b5899f7c0f3bb7e67029b3;J. Guo;J. Guo,Jianfu Teng,Qiang Li;Research of the Gyro Signal De-Noising Method Based on Stationary Wavelets Transform;;WAA
8d8c7734d1b1bee244b70d6a;J. Guo;W. Yuan,J. Guo;Generic Programming with Reusable Wavelet Transforms;;WAA
65ed75e96a90b63890c5f1f0;J. Guo;G. F. Zhao,G. L. Ma,J. Guo,W. L. Hu;Adaptive synchronous control of servo system driven by two motors;;ICARCV
9161f6decaa78be01a3393d6;J. Guo;Z. C. Li,Ching Y. Suen,J. Guo;Hierarchical Model for Analysis and Recognition of Handwritten Characters;;Ann. Math. Artif. Intell.
9161f6decaa78be01a3393d6;J. Guo;Ching Y. Suen,J. Guo,Z. C. Li;Analysis and recognition of alphanumeric handprints by parts;;IEEE Transactions on Systems, Man, and Cybernetics
cc06480d29c6ac0dac5c916d;J. Guo;J. Guo,K. A. Narh;Buckling Analysis of a Building Stud-Spacer Assembly and Simulation of Spacer Punching Process;;Simulation
2e0cd95de99c89bbde92310b;J. Guo;L.-T. Wang,X. Wen,S. Wu,H. Furukawa,H.-J. Chao,B. Sheu,J. Guo,W.-B. Jone;Using Launch-on-Capture for Testing BIST Designs Containing Synchronous and Asynchronous Clock Domains.;;IEEE Trans. on CAD of Integrated Circuits and Systems
c26cd0d9c2aadc4f7aa52a27;J. Guo;G. Cai,Y. Xue,Y. Hu,Y. Wang,J. Guo,Y. Luo,C. Wu,S. Zhong,S. Qi;Soil moisture retrieval from MODIS data in Northern China Plain using thermal inertia model;;International Journal of Remote Sensing
1c5bda778b5d4f3e1920dd5f;J. Guo;J. Guo;Business-to-business electronic market place selection;;Enterprise Information Systems
c26cd0d9c2aadc4f7aa52a27;J. Guo;G. Cai,Y. Xue,Y. Hu,J. Guo,Y. Wang,S. Qi;Quantitative study of net radiation from MODIS data in the lower boundary layer in Poyang Lake area of Jiangxi Province, China;;International Journal of Remote Sensing
e31cf70c4b83689d796fd84f;J. Guo;P. M. Lyster,C. H. Q. Ding,K. Ekers,R. Ferraro,J. Guo,M. Harber,D. Lamich,J. W. Larson,R. Lucchesi,R. Rood,S. Schubert,W. Sawyer,M. Sienkiewicz,A. da Silva,J. Stobie,L. L. Takacs,R. Todling,J. Zero;Parallel computing at the NASA Data Assimilation Office (DAO);;Proceedings of the 1997 ACM/IEEE conference on Supercomputing (CDROM)
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards,Graham Farr;An Algorithm for Finding Large Induced Planar Subgraphs;;Graph Drawing
2b3e4b3ec89d501c58c7a751;Keith Edwards;Ban Al-Ani,Keith Edwards;An Empirical Study of a Qualitative Systematic Approach to Requirements Analysis (QSARA);;ISESE
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;Detachments of Complete Graphs;;Combinatorics, Probability  Computing
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;The Harmonious Chromatic Number of Almost All Trees;;Combinatorics, Probability  Computing
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;The Harmonious Chromatic Number of Bounded Degree Trees;;Combinatorics, Probability  Computing
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards,Graham Farr;On monochromatic component size for improper colourings;;Discrete Applied Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards,Colin McDiarmid;The Complexity of Harmonious Colouring for Trees;;Discrete Applied Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;The complexity of some graph colouring problems;;Discrete Applied Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Niall Cairnie,Keith Edwards;The computational complexity of cordial and equitable labelling;;Discrete Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;Edge decomposition of complete tripartite graphs;;Discrete Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;The harmonious chromatic number of complete r-ary trees;;Discrete Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Niall Cairnie,Keith Edwards;The achromatic number of bounded degree trees;;Discrete Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;On a problem concerning piles of counters;;Discrete Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;Preface;;Discrete Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards,Graham Farr;Planarization and fragmentability of some classes of graphs;;Discrete Mathematics
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards,Mirko Hornak,Mariusz Wozniak;On the Neighbour-Distinguishing Index of a Graph;;Graphs and Combinatorics
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards,Graham Farr;Fragmentability of Graphs;;J. Comb. Theory, Ser. B
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;The Complexity of Colouring Problems on Dense Graphs;;Theor. Comput. Sci.
9a73e7aed4f9ea924cea3597;Keith Edwards;Keith Edwards;A new upper bound for the harmonious chromatic number;;Journal of Graph Theory
628a43e56febed69c88a14ce;Keith Edwards;Keith Edwards;Real-time structured methods: systems analysis;;null
81ab83658acafe833da70f22;Keith Edwards;Keith Edwards,Tom Rodden;Jini Example by Example;;null
81ab83658acafe833da70f22;Keith Edwards;Gregory Abowd,Keith Edwards,Beki Grinter;Smart homes or homes that smart?;;ACM SIGCHI Bulletin - a supplement to interactions
81ab83658acafe833da70f22;Keith Edwards;Victoria Bellotti,Keith Edwards;Intelligibility and accountability: human considerations in context-aware systems;;Human-computer interaction
2eba3fe4ea1e40dc93bd1cc8;Charles Smith;Jundong Liu,Charles Smith,Hima Chebrolu;A Local Probabilistic Prior-Based Active Contour Model for Brain MR Image Segmentation;;ACCV (1)
109dc24a08f847a9e6a515c4;Charles Smith;Charles Smith,Sophia Drossopoulou;Chai: Traits for Java-Like Languages;;ECOOP
2eba3fe4ea1e40dc93bd1cc8;Charles Smith;Jundong Liu,David M. Chelberg,Charles Smith,Hima Chebrolu;Automatic Subcortical Structure Segmentation Using Probabilistic Atlas;;ISVC (1)
2eba3fe4ea1e40dc93bd1cc8;Charles Smith;Shuisheng Xie,Jundong Liu,Darlene Berryman,Edward List,Charles Smith,Hima Chebrolu;A Robust Image Segmentation Model Based on Integrated Square Estimation;;ISVC (2)
ecad25a4095cfef40568a61b;Charles Smith;Sung H. Ahn,V. Sundararajan,Charles Smith,Balaji Kannan,Roshan D'Souza,Ganping Sun,Ashish Mohole,Paul K. Wright,Jaeho Kim,Sara McMains,Jordan Smith,Carlo H. Sequin;CyberCut: An Internet-based CAD/CAM System;;J. Comput. Inf. Sci. Eng.
ecad25a4095cfef40568a61b;Charles Smith;Charles Smith,Paul K. Wright,Carlo H. Sequin;The Manufacturing Advisory Service: web-based process and material selection;;Int. J. Computer Integrated Manufacturing
d2f73ff3cdf8b59877d704a2;Charles Smith;Ronald N. Kostoff,J. Antonio del Rio,Hector D. Cortes,Charles Smith,Andrew Smith,Caroline S. Wagner,Loet Leydesdorff,George Karypis,Guido Malpohl,Rene Tshiteya;Clustering methodologies for identifying country core competencies;;J. Information Science
186a7479bf708660c4c1f642;Sanjay Jain;Ganesh Baliga,Sanjay Jain,Arun Sharma;Learning from Multiple Sources of Inaccurate Data;;AII
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Keh-Jiann Chen,Sanjay Jain;Strong Separation of Learning Classes;;AII
186a7479bf708660c4c1f642;Sanjay Jain;Mark A. Fulk,Sanjay Jain;Approximate Inference and Scientific Method;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Lorenzo Carlucci,John Case,Sanjay Jain,Frank Stephan;Non U-Shaped Vacillatory and Team Learning;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Sanjay Jain;Synthesizing Learners Tolerating Computable Noisy Data;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Sanjay Jain,Susanne Kaufmann,Arun Sharma,Frank Stephan;Predictive Learning Models for Concept Drift;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Sanjay Jain,Rudiger Reischuk,Frank Stephan,Thomas Zeugmann;Learning a Subclass of Regular Patterns in Polynomial Time;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Sanjay Jain,Arun Sharma;Anomalous Learning Helps Succinctness (Extended Abstract);;ALT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Sanjay Jain,Arun Sharma;Machine Induction Without Revolutionary Paradigm Shifts;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Sanjay Jain,Frank Stephan;Vacillatory and BC Learning on Noisy Data;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Sanjay Jain,Arun Sharma;Synthesizing Noise-Tolerant Language Learners;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain;Program Synthesis in the Presence of Infinite Number of Inaccuracies;;AII/ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain;Learning with Refutation;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Efim B. Kinber;Learning Languages from Positive Data and Negative Counterexamples;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Efim B. Kinber;Learning Multiple Languages in Groups;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Efim B. Kinber;Learning and Extending Sublanguages;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Efim B. Kinber;Iterative Learning from Positive Data and Negative Counterexamples;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Efim B. Kinber,Rolf Wiehagen;On Learning and Co-learning of Minimal Programs;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Efim B. Kinber,Rolf Wiehagen,Thomas Zeugmann;Learning Recursive Functions Refutably;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Steffen Lange,Jochen Nessel;Learning of R.E. Languages from Good Examples;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Steffen Lange,Sandra Zilles;Gold-Style and Query Learning Under Various Constraints on the Target Class;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Steffen Lange,Sandra Zilles;Towards a Better Understanding of Incremental Learning;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Wolfram Menzel,Frank Stephan;Classes with Easily Learnable Subclasses;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Eric Martin,Frank Stephan;Absolute Versus Probabilistic Classification in a Logical Setting;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Yen Kaow Ng,Tiong Seng Tay;Learning Languages in a Union;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Frank Stephan;Learning by Switching Type of Information;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Frank Stephan;Learning How to Separate;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Arun Sharma;Prudence in Vacillatory Language Identification (Extended Abstract);;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Arun Sharma;On Aggregating Teams of Learning Machines;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Arun Sharma;On Monotonic Strategies for Learning r.e. Languages;;AII/ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Hans-Ulrich Simon,Etsuji Tomita;Editors' Introduction;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Efim B. Kinber;One-Shot Learners Using Negative Counterexamples and Nearest Positive Examples;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Frank Stephan;Learning in Friedberg Numberings;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Frank Stephan,Ye Nan;Prescribed Learning of R.E. Classes;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Leonor Becerra-Bonache,John Case,Sanjay Jain,Frank Stephan;Iterative Learning of Simple External Contextual Languages;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Frank Stephan;Numberings Optimal for Learning;;ALT
186a7479bf708660c4c1f642;Sanjay Jain;Sanjay Jain,Eric Martin,Frank Stephan;Input-Dependence in Function-Learning;;CiE
186a7479bf708660c4c1f642;Sanjay Jain;Ganesh Baliga,John Case,Sanjay Jain;Synthesizing Enumeration Techniques for Language Learning;;COLT
186a7479bf708660c4c1f642;Sanjay Jain;Lorenzo Carlucci,John Case,Sanjay Jain,Frank Stephan;Memory-Limited U-Shaped Learning;;COLT
186a7479bf708660c4c1f642;Sanjay Jain;Lorenzo Carlucci,Sanjay Jain,Efim B. Kinber,Frank Stephan;Variations on U-Shaped Learning;;COLT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Keh-Jiann Chen,Sanjay Jain,Wolfgang Merkle,James S. Royer;Generality's Price: Inescapable Deficiencies in Machine-Learned Programs;;COLT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Sanjay Jain,Franco Montagna,Giulia Simi,Andrea Sorbi;On Learning to Coordinate: Random Bits Help, Insightful Normal Forms, and Competency Isomorphisms;;COLT
186a7479bf708660c4c1f642;Sanjay Jain;John Case,Sanjay Jain,Matthias Ott,Arun Sharma,Frank Stephan;Robust Learning Aided by Context;;COLT
